CAND_ID,CAND_NAME,state,lname,fname,minitial,bioguide_id,thomas_id,NodeID
H2LA05084,"ALEXANDER, RODNEY",LA,ALEXANDER,RODNEY,,0,1727,562
H2LA05084,"ALEXANDER, RODNEY M. MR.",LA,ALEXANDER,RODNEY,M. MR.,0,1727,562
H2LA05084,"ALEXANDER, RODNEY MR.",LA,ALEXANDER,RODNEY,MR.,0,1727,562
H0CO04049,"ALLARD, A WAYNE",CO,ALLARD,A,WAYNE,0,11,563
S6CO00168,"ALLARD, A WAYNE",CO,ALLARD,A,WAYNE,0,11,563
H0CO04049,"ALLARD, WAYNE",CO,ALLARD,WAYNE,,0,11,563
H2VA07030,"ALLEN, GEORGE F",VA,ALLEN,GEORGE,F,0,13,564
S8VA00214,"ALLEN, GEORGE",VA,ALLEN,GEORGE,,0,13,564
H6ME01157,"ALLEN, THOMAS H",ME,ALLEN,THOMAS,H,0,1461,565
S8ME00080,"ALLEN, THOMAS H",ME,ALLEN,THOMAS,H,0,1461,565
H6PA04110,"ALTMIRE, JASON",PA,ALTMIRE,JASON,,0,1873,566
H6NY03023,"AMBRO, JEROME A",NY,AMBRO,JEROME,A,0,14,567
H6CA32025,"ANDERSON, GLENN M",CA,ANDERSON,GLENN,M,0,16,568
H6IL16025,"ANDERSON, JOHN B",IL,ANDERSON,JOHN,B,0,17,569
H6NC04011,"ANDREWS, IKE F",NC,ANDREWS,IKE,F,0,18,570
H6NC04011,"ANDREWS, IKE FRANKLIN",NC,ANDREWS,IKE,FRANKLIN,0,18,570
H6ND00017,"ANDREWS, MARK",ND,ANDREWS,MARK,,0,19,571
S0ND00010,"ANDREWS, MARK",ND,ANDREWS,MARK,,0,19,571
H0TX22021,"ANDREWS, MICHAEL A",TX,ANDREWS,MICHAEL,A,0,20,572
H0TX22021,"ANDREWS, MICHAEL ALLEN",TX,ANDREWS,MICHAEL,ALLEN,0,20,572
S4TX00342,"ANDREWS, MICHAEL ALLEN",TX,ANDREWS,MICHAEL,ALLEN,0,20,572
H0NJ01066,"ANDREWS, ROBERT E",NJ,ANDREWS,ROBERT,E,0,21,573
H0NJ01066,"ANDREWS, ROBERT E. MR.",NJ,ANDREWS,ROBERT,E. MR.,0,21,573
S8NJ00392,"ANDREWS, ROBERT E",NJ,ANDREWS,ROBERT,E,0,21,573
H6ME01033,"ANDREWS, THOMAS H",ME,ANDREWS,THOMAS,H,0,22,574
S4ME00063,"ANDREWS, THOMAS H",ME,ANDREWS,THOMAS,H,0,22,574
H0IL05195,"ANNUNZIO, FRANK",IL,ANNUNZIO,FRANK,,0,23,575
H6IL11026,"ANNUNZIO, FRANK",IL,ANNUNZIO,FRANK,,0,23,575
H8AR04023,"ANTHONY, BERYL F JR",AR,ANTHONY,BERYL,F JR,0,24,576
H8AR04023,"ANTHONY, BERYL FRANKLIN JR",AR,ANTHONY,BERYL,FRANKLIN JR,0,24,576
H6OH18066,"APPLEGATE, DOUGLAS",OH,APPLEGATE,DOUGLAS,,0,25,577
H6OH18066,"APPLEGATE, E DOUGLAS",OH,APPLEGATE,E,DOUGLAS,0,25,577
H6TX07029,"ARCHER, WILLIAM R",TX,ARCHER,WILLIAM,R,0,26,578
H6TX07029,"ARCHER, WILLIAM R JR",TX,ARCHER,WILLIAM,R JR,0,26,578
H6NY24128,"ARCURI, MICHAEL A",NY,ARCURI,MICHAEL,A,0,1867,579
H6NY24128,"ARCURI, MICHAEL A.",NY,ARCURI,MICHAEL,A.,0,1867,579
H6NY24128,"ARCURI, MICHAEL ANGELO",NY,ARCURI,MICHAEL,ANGELO,0,1867,579
H4TX26016,"ARMEY, DICK",TX,ARMEY,DICK,,0,28,580
H4TX26016,"ARMEY, RICHARD K",TX,ARMEY,RICHARD,K,0,28,580
H4TX26016,"ARMEY, RICHARD KEITH",TX,ARMEY,RICHARD,KEITH,0,28,580
H4TX26016,"ARMEY, RICHARD KIETH",TX,ARMEY,RICHARD,KIETH,0,28,580
H8CO06153,"ARMSTRONG, WILLIAM L III",CO,ARMSTRONG,WILLIAM,L III,0,29,581
S8CO00040,"ARMSTRONG, WILLIAM L",CO,ARMSTRONG,WILLIAM,L,0,29,581
S8CO00040,"ARMSTRONG, WILLIAM L.",CO,ARMSTRONG,WILLIAM,L.,0,29,581
H2OH17075,"ASHBROOK, JEAN",OH,ASHBROOK,JEAN,,0,30,582
H6OH17027,"ASHBROOK, JOHN M.",OH,ASHBROOK,JOHN,M.,0,31,583
S2OH00014,"ASHBROOK, JOHN MILAN",OH,ASHBROOK,JOHN,MILAN,0,31,583
S4MO00037,"ASHCROFT, JOHN D",MO,ASHCROFT,JOHN,D,0,1274,584
S4MO00037,"ASHCROFT, JOHN DAVID",MO,ASHCROFT,JOHN,DAVID,0,1274,584
H6OH09024,"ASHLEY, THOMAS L.",OH,ASHLEY,THOMAS,L.,0,32,585
H6WI01010,"ASPIN, LES",WI,ASPIN,LES,,0,33,586
H6WI01010,"ASPIN, LESLIE JR",WI,ASPIN,LESLIE,JR,0,33,586
H4MA05027,"ATKINS, CHESTER G",MA,ATKINS,CHESTER,G,0,34,587
H4MA05027,"ATKINS, CHESTER GREENOUGH",MA,ATKINS,CHESTER,GREENOUGH,0,34,587
H6PA25040,"ATKINSON, EUGENE V",PA,ATKINSON,EUGENE,V,0,35,588
H6OR01027,"AUCOIN, LES",OR,AUCOIN,LES,,0,36,589
S2OR00028,"AUCOIN, LES",OR,AUCOIN,LES,,0,36,589
H8OH07065,"AUSTRIA, STEVE C",OH,AUSTRIA,STEVE,C,0,1947,590
H6CA31142,"BACA, JOE",CA,BACA,JOE,,0,1614,591
H6CA42099,"BACA, JOE",CA,BACA,JOE,,0,1614,591
H0FL11038,"BACCHUS, JAMES L",FL,BACCHUS,JAMES,L,0,37,592
H0FL11038,"BACCHUS, JIM",FL,BACCHUS,JIM,,0,37,592
H6MN06074,"BACHMANN, MICHELE",MN,BACHMANN,MICHELE,,0,1858,593
H6MN06074,"BACHMANN, MICHELE M",MN,BACHMANN,MICHELE,M,0,1858,593
H2AL06035,"BACHUS, SPENCER REP.",AL,BACHUS,SPENCER,REP.,0,38,594
H2AL06035,"BACHUS, SPENCER T",AL,BACHUS,SPENCER,T,0,38,594
H2AL06035,"BACHUS, SPENCER T III",AL,BACHUS,SPENCER,T III,0,38,594
H2AL06035,"BACHUS, SPENCER T.",AL,BACHUS,SPENCER,T.,0,38,594
H2AL06035,"BACHUS, SPENCER THOMAS",AL,BACHUS,SPENCER,THOMAS,0,38,594
H2AL06035,"BACHUS, SPENCER THOMAS III",AL,BACHUS,SPENCER,THOMAS III,0,38,594
H6CA40036,"BADHAM, ROBERT E",CA,BADHAM,ROBERT,E,0,39,595
H2KY06076,"BAESLER, SCOTTY",KY,BAESLER,SCOTTY,,0,41,596
H6FL10011,"BAFALIS, L A SKIP",FL,BAFALIS,L,A SKIP,0,42,597
H8PA21037,"BAILEY, DON",PA,BAILEY,DON,,0,43,598
S6PA00050,"BAILEY, DON",PA,BAILEY,DON,,0,43,598
H0MO08038,"BAILEY, WENDELL M C",MO,BAILEY,WENDELL,M C,0,44,599
H6WA03135,"BAIRD, BRIAN",WA,BAIRD,BRIAN,,0,1557,600
H6WA03135,"BAIRD, BRIAN N",WA,BAIRD,BRIAN,N,0,1557,600
H6WA03135,"BAIRD, BRIAN N.",WA,BAIRD,BRIAN,N.,0,1557,600
H6WA03135,"BAIRD, BRIAN NORTON",WA,BAIRD,BRIAN,NORTON,0,1557,600
H2CA00047,"BAKER, WILLIAM P",CA,BAKER,WILLIAM,P,0,45,601
S6TN00091,"BAKER, HOWARD H JR",TN,BAKER,HOWARD,H JR,0,1275,602
H6LA06083,"BAKER, RICHARD H",LA,BAKER,RICHARD,H,0,47,603
H6LA06083,"BAKER, RICHARD HUGH",LA,BAKER,RICHARD,HUGH,0,47,603
H4ME02093,"BALDACCI, JOHN ELIAS",ME,BALDACCI,JOHN,ELIAS,0,48,604
H6WI03016,"BALDUS, ALVIN",WI,BALDUS,ALVIN,,0,49,605
H2NC01131,"BALLANCE, FRANK W JR",NC,BALLANCE,FRANK,W JR,0,1734,606
H6NC10117,"BALLENGER, THOMAS CASS",NC,BALLENGER,THOMAS,CASS,0,50,607
H2AZ08094,"BARBER, RONALD",AZ,BARBER,RONALD,,0,2093,608
H4WI01056,"BARCA, PETER WILLIAM",WI,BARCA,PETER,WILLIAM,0,51,609
H2MI05051,"BARCIA, JAMES A",MI,BARCIA,JAMES,A,0,52,610
H2MN06107,"BARKLEY, DEAN MALCOLM",MN,BARKLEY,DEAN,MALCOLM,0,1690,611
S4MN00262,"BARKLEY, DEAN M",MN,BARKLEY,DEAN,M,0,1690,611
S4MN00262,"BARKLEY, DEAN MALCOLM",MN,BARKLEY,DEAN,MALCOLM,0,1690,611
H6KY01011,"BARLOW, THOMAS J III",KY,BARLOW,THOMAS,J III,0,53,612
H8KY01033,"BARLOW, THOMAS J III",KY,BARLOW,THOMAS,J III,0,53,612
S6KY00039,"BARLOW, THOMAS J III",KY,BARLOW,THOMAS,J III,0,53,612
H6KY01011,"BARLOW, TOM",KY,BARLOW,TOM,,0,53,612
H6GA10027,"BARNARD, D DOUGLAS JR",GA,BARNARD,D,DOUGLAS JR,0,54,613
H6GA10027,"BARNARD, DRUIE DOUGLAS JR",GA,BARNARD,DRUIE,DOUGLAS JR,0,54,613
H8MD08016,"BARNES, MICHAEL D",MD,BARNES,MICHAEL,D,0,55,614
S6MD00082,"BARNES, MICHAEL D",MD,BARNES,MICHAEL,D,0,55,614
H4GA07259,"BARR, BOB",GA,BARR,BOB,,0,56,615
H4GA11053,"BARR, BOB",GA,BARR,BOB,,0,56,615
H4GA07259,"BARR, ROBERT L JR",GA,BARR,ROBERT,L JR,0,56,615
S2GA00027,"BARR, ROBERT L JR",GA,BARR,ROBERT,L JR,0,56,615
H0NE03035,"BARRETT, WILLIAM ""BILL""",NE,BARRETT,WILLIAM,"""BILL""",0,57,616
H0NE03035,"BARRETT, WILLIAM E",NE,BARRETT,WILLIAM,E,0,57,616
H0NE03035,"BARRETT, WILLIAM E (BILL)",NE,BARRETT,WILLIAM,E (BILL),0,57,616
H2SC03057,"BARRETT, GRESHAM",SC,BARRETT,GRESHAM,,0,1745,617
H2SC03057,"BARRETT, JAMES GRESHAM",SC,BARRETT,JAMES,GRESHAM,0,1745,617
H2WI05150,"BARRETT, THOMAS M",WI,BARRETT,THOMAS,M,0,58,618
H2WI05150,"BARRETT, THOMAS MARK",WI,BARRETT,THOMAS,MARK,0,58,618
H4GA12010,"BARROW, JOHN J",GA,BARROW,JOHN,J,0,1780,619
H4GA12010,"BARROW, JOHN J.",GA,BARROW,JOHN,J.,0,1780,619
H2MD06054,"BARTLETT, ROSCOE",MD,BARTLETT,ROSCOE,,0,60,620
H2MD06054,"BARTLETT, ROSCOE G",MD,BARTLETT,ROSCOE,G,0,60,620
H2MD06054,"BARTLETT, ROSCOE G JR",MD,BARTLETT,ROSCOE,G JR,0,60,620
H2MD06054,"BARTLETT, ROSCOE G. JR.",MD,BARTLETT,ROSCOE,G. JR.,0,60,620
H2MD06054,"BARTLETT, ROSCOE G. REP.",MD,BARTLETT,ROSCOE,G. REP.,0,60,620
H2MD06054,"BARTLETT, ROSCOE GARDNER",MD,BARTLETT,ROSCOE,GARDNER,0,60,620
S0MD00176,"BARTLETT, ROSCOE G JR DR",MD,BARTLETT,ROSCOE,G JR DR,0,60,620
H2TX05014,"BARTLETT, STEVE",TX,BARTLETT,STEVE,,0,61,621
H0NH02017,"BASS, CHARLES F",NH,BASS,CHARLES,F,0,63,622
H0NH02017,"BASS, CHARLES F.",NH,BASS,CHARLES,F.,0,63,622
H2VA01017,"BATEMAN, HERBERT H",VA,BATEMAN,HERBERT,H,0,64,623
H2VA01017,"BATEMAN, HERBERT H JR",VA,BATEMAN,HERBERT,H JR,0,64,623
H0CA41011,"BATES, JIM",CA,BATES,JIM,,0,65,624
S8MT00010,"BAUCUS, MAX",MT,BAUCUS,MAX,,0,66,625
S8MT00010,"BAUCUS, MAX S",MT,BAUCUS,MAX,S,0,66,625
S8MT00010,"BAUCUS, MAX S.",MT,BAUCUS,MAX,S.,0,66,625
H6MD01023,"BAUMAN, ROBERT EDMUND",MD,BAUMAN,ROBERT,EDMUND,0,67,626
S6IN00084,"BAYH, BIRCH E. JR.",IN,BAYH,BIRCH,E. JR.,0,1277,627
S8IN00049,"BAYH, EVAN",IN,BAYH,EVAN,,0,1572,628
H2IL08088,"BEAN, MELISSA L",IL,BEAN,MELISSA,L,0,1782,629
H2IL08088,"BEAN, MELISSA LUBURICH",IL,BEAN,MELISSA,LUBURICH,0,1782,629
H0RI02121,"BEARD, EDWARD P SR",RI,BEARD,EDWARD,P SR,0,68,630
H6RI01013,"BEARD, EDWARD P",RI,BEARD,EDWARD,P,0,68,630
H6RI02029,"BEARD, EDWARD P",RI,BEARD,EDWARD,P,0,68,630
H6TN06023,"BEARD, ROBIN L JR",TN,BEARD,ROBIN,L JR,0,69,631
S2TN00017,"BEARD, ROBIN L JR",TN,BEARD,ROBIN,L JR,0,69,631
H2CO07063,"BEAUPREZ, BOB",CO,BEAUPREZ,BOB,,0,1712,632
H2CO07063,"BEAUPREZ, ROBERT LOUIS",CO,BEAUPREZ,ROBERT,LOUIS,0,1712,632
H6IA06022,"BEDELL, BERKLEY",IA,BEDELL,BERKLEY,,0,71,633
S8AK00090,"BEGICH, MARK",AK,BEGICH,MARK,,0,1898,634
H6CA23024,"BEILENSON, ANTHONY",CA,BEILENSON,ANTHONY,,0,72,635
H6CA23024,"BEILENSON, ANTHONY C",CA,BEILENSON,ANTHONY,C,0,72,635
H2TX25178,"BELL, R CHRISTOPHER",TX,BELL,R,CHRISTOPHER,0,1750,636
H8WV02024,"BENEDICT, CLEVE",WV,BENEDICT,CLEVE,,0,74,638
H8WV02024,"BENEDICT, CLEVELAND KEITH",WV,BENEDICT,CLEVELAND,KEITH,0,74,638
S8WV00069,"BENEDICT, CLEVELAND K",WV,BENEDICT,CLEVELAND,K,0,74,638
H6IN01025,"BENJAMIN, ADAM JR",IN,BENJAMIN,ADAM,JR,0,76,639
H6FL03016,"BENNETT, CHARLES E",FL,BENNETT,CHARLES,E,0,77,640
H6FL03016,"BENNETT, CHARLES EDWARD",FL,BENNETT,CHARLES,EDWARD,0,77,640
S2UT00104,"BENNETT, ROBERT F",UT,BENNETT,ROBERT,F,0,1280,641
S2UT00104,"BENNETT, ROBERT FOSTER",UT,BENNETT,ROBERT,FOSTER,0,1280,641
H2MI11133,"BENTIVOLIO, KERRY",MI,BENTIVOLIO,KERRY,,0,2135,642
H0MD02057,"BENTLEY, HELEN DELICH",MD,BENTLEY,HELEN,DELICH,0,78,643
H4TX25042,"BENTSEN, KENNETH E JR",TX,BENTSEN,KENNETH,E JR,0,79,644
H4TX25042,"BENTSEN, KENNETH EDWARD JR",TX,BENTSEN,KENNETH,EDWARD JR,0,79,644
S2TX00122,"BENTSEN, KENNETH EDWARD JR",TX,BENTSEN,KENNETH,EDWARD JR,0,79,644
S6TX00016,"BENTSEN, SENATOR LLOYD",TX,BENTSEN,SENATOR,LLOYD,0,79,645
S6TX00016,"BENTSEN, LLOYD SENATOR",TX,BENTSEN,LLOYD,SENATOR,0,1282,645
H8NE01016,"BEREUTER, DOUGLAS K",NE,BEREUTER,DOUGLAS,K,0,80,646
H0ND00135,"BERG, RICHARD A",ND,BERG,RICHARD,A,0,2037,647
S2ND00073,"BERG, RICHARD A",ND,BERG,RICHARD,A,0,2037,647
H8NV01071,"BERKLEY, SHELLEY",NV,BERKLEY,SHELLEY,,0,1576,648
S2NV00209,"BERKLEY, SHELLEY",NV,BERKLEY,SHELLEY,,0,1576,648
H2CA26026,"BERMAN, HOWARD L",CA,BERMAN,HOWARD,L,0,82,649
H2CA26026,"BERMAN, HOWARD L.",CA,BERMAN,HOWARD,L.,0,82,649
H6AR01072,"BERRY, MARION",AR,BERRY,MARION,,0,1462,650
H6AR01072,"BERRY, ROBERT MARION",AR,BERRY,ROBERT,MARION,0,1462,650
H8AR02068,"BETHUNE, ED",AR,BETHUNE,ED,,0,83,651
S4AR00012,"BETHUNE, ED",AR,BETHUNE,ED,,0,83,651
H6AL04023,"BEVILL, TOM",AL,BEVILL,TOM,,0,84,652
H6NY10028,"BIAGGI, MARIO",NY,BIAGGI,MARIO,,0,85,653
S8DE00012,"BIDEN, JOSEPH",DE,BIDEN,JOSEPH,,0,1284,654
S8DE00012,"BIDEN, JOSEPH R JR",DE,BIDEN,JOSEPH,R JR,0,1284,654
H8IL13069,"BIGGERT, JUDY",IL,BIGGERT,JUDY,,0,1577,655
H4CA49032,"BILBRAY, BRIAN P",CA,BILBRAY,BRIAN,P,0,87,656
H4CA49032,"BILBRAY, BRIAN PHILLIP",CA,BILBRAY,BRIAN,PHILLIP,0,87,656
H6NV01042,"BILBRAY, JAMES H",NV,BILBRAY,JAMES,H,0,88,657
H2FL09012,"BILIRAKIS, MICHAEL",FL,BILIRAKIS,MICHAEL,,0,89,658
S2NM00021,"BINGAMAN, JEFF",NM,BINGAMAN,JEFF,,0,1285,659
H6NY22023,"BINGHAM, JONATHAN BREWSTER",NY,BINGHAM,JONATHAN,BREWSTER,0,90,660
H2NY01067,"BISHOP, TIMOTHY",NY,BISHOP,TIMOTHY,,0,1740,661
H2NY01067,"BISHOP, TIMOTHY H",NY,BISHOP,TIMOTHY,H,0,1740,661
H2PA02089,"BLACKWELL, LUCIEN E",PA,BLACKWELL,LUCIEN,E,0,93,662
H2PA02089,"BLACKWELL, LUCIEN EDWARD",PA,BLACKWELL,LUCIEN,EDWARD,0,93,662
H4IL05031,"BLAGOJEVICH, ROD",IL,BLAGOJEVICH,ROD,,0,1463,663
H4IL05031,"BLAGOJEVICH, ROD R",IL,BLAGOJEVICH,ROD,R,0,1463,663
H6MI18022,"BLANCHARD, JAMES JOHNSTON",MI,BLANCHARD,JAMES,JOHNSTON,0,94,664
H2GU00017,"BLAZ, BEN",GU,BLAZ,BEN,,0,96,665
H2GU00017,"BLAZ, BEN GARRIDO",GU,BLAZ,BEN,GARRIDO,0,96,665
H2GU00017,"BLAZ, VICENTE TOMAS GARRIDO",GU,BLAZ,VICENTE,TOMAS GARRIDO,0,96,665
H2GU00017,"BLAZ, VINCENTE (BEN)",GU,BLAZ,VINCENTE,(BEN),0,96,665
H0VA03025,"BLILEY, THOMAS JEROME JR",VA,BLILEY,THOMAS,JEROME JR,0,97,666
H2MA03034,"BLUTE, PETER",MA,BLUTE,PETER,,0,100,667
H2MA03034,"BLUTE, PETER I",MA,BLUTE,PETER,I,0,100,667
H8OH16058,"BOCCIERI, JOHN A",OH,BOCCIERI,JOHN,A,0,1949,668
H2NY25017,"BOEHLERT, SHERWOOD",NY,BOEHLERT,SHERWOOD,,0,101,669
H2NY25017,"BOEHLERT, SHERWOOD L",NY,BOEHLERT,SHERWOOD,L,0,101,669
H6LA02017,"BOGGS, LINDY (MRS HALE)",LA,BOGGS,LINDY,(MRS HALE),0,103,670
H6LA02017,"BOGGS, LINDY HALE MRS",LA,BOGGS,LINDY,HALE MRS,0,103,670
H8MA02017,"BOLAND, EDWARD P",MA,BOLAND,EDWARD,P,0,104,671
H6MO05023,"BOLLING, RICHARD",MO,BOLLING,RICHARD,,0,105,672
S6MO00289,"BOND, CHRISTOPHER S",MO,BOND,CHRISTOPHER,S,0,1286,673
H8TN05021,"BONER, WILLIAM H",TN,BONER,WILLIAM,H,0,106,674
H8TN05021,"BONER, WILLIAM HILL",TN,BONER,WILLIAM,HILL,0,106,674
H2TX23058,"BONILLA, HENRY",TX,BONILLA,HENRY,,0,107,675
H6MI12017,"BONIOR, DAVID E",MI,BONIOR,DAVID,E,0,108,676
H6MI12017,"BONIOR, DAVID EDWARD",MI,BONIOR,DAVID,EDWARD,0,108,676
H6WA03051,"BONKER, DON",WA,BONKER,DON,,0,109,677
H6WA03051,"BONKER, DONALD L",WA,BONKER,DONALD,L,0,109,677
H6WA03051,"BONKER, DONALD LEROY",WA,BONKER,DONALD,LEROY,0,109,677
S8WA00012,"BONKER, DONALD L",WA,BONKER,DONALD,L,0,109,677
H2AL01077,"BONNER, JO",AL,BONNER,JO,,0,1703,678
H2AL01077,"BONNER, JOSIAH ROBIAS",AL,BONNER,JOSIAH,ROBIAS,0,1703,678
H2AL01077,"BONNER, JOSIAH ROBINS JR.",AL,BONNER,JOSIAH,ROBINS JR.,0,1703,678
H8CA44034,"BONO, MARY",CA,BONO,MARY,,0,1465,679
H8CA44034,"BONO MACK, MARY",CA,BONO MACK,MARY,,0,1465,679
H4CA44058,"BONO, SONNY",CA,BONO,SONNY,,0,110,681
S2CA00393,"BONO, SONNY",CA,BONO,SONNY,,0,110,681
S6OK00039,"BOREN, JAMES H",OK,BOREN,JAMES,H,0,1796,682
H4OK02089,"BOREN, DAVID D",OK,BOREN,DAVID,D,0,1287,683
H4OK02089,"BOREN, DAVID DANIEL",OK,BOREN,DAVID,DANIEL,0,1287,683
S8OK00035,"BOREN, DAVID LYLE",OK,BOREN,DAVID,LYLE,0,1287,683
H2PA04010,"BORSKI, ROBERT A",PA,BORSKI,ROBERT,A,0,111,684
H2PA04010,"BORSKI, ROBERT A JR",PA,BORSKI,ROBERT,A JR,0,111,684
S8MN00024,"BOSCHWITZ, RUDOLPH",MN,BOSCHWITZ,RUDOLPH,,0,1288,685
S8MN00024,"BOSCHWITZ, RUDY",MN,BOSCHWITZ,RUDY,,0,1288,685
H2CA01011,"BOSCO, DOUG",CA,BOSCO,DOUG,,0,112,686
H2CA01011,"BOSCO, DOUGLAS H",CA,BOSCO,DOUGLAS,H,0,112,686
H6IA03144,"BOSWELL, LEONARD L",IA,BOSWELL,LEONARD,L,0,1466,687
H6IA03144,"BOSWELL, LEONARD L.",IA,BOSWELL,LEONARD,L.,0,1466,687
H6IA05073,"BOSWELL, LEONARD LEROY",IA,BOSWELL,LEONARD,LEROY,0,1466,687
H2VA09010,"BOUCHER, FREDERICK C",VA,BOUCHER,FREDERICK,C,0,113,688
H2VA09010,"BOUCHER, FREDERICK C ""RICK""",VA,BOUCHER,FREDERICK,"C ""RICK""",0,113,688
H2VA09010,"BOUCHER, FREDERICK CARLYLE",VA,BOUCHER,FREDERICK,CARLYLE,0,113,688
H2VA09010,"BOUCHER, FREDERICK CARLYLE ""RICK""",VA,BOUCHER,FREDERICK,"CARLYLE ""RICK""",0,113,688
H2VA09010,"BOUCHER, FREDRICK C",VA,BOUCHER,FREDRICK,C,0,113,688
H2TX13018,"BOULTER, BEAU",TX,BOULTER,BEAU,,0,114,689
H2TX13018,"BOULTER, ELDON BEAU",TX,BOULTER,ELDON,BEAU,0,114,689
S8TX00111,"BOULTER, ELDON BEAU",TX,BOULTER,ELDON,BEAU,0,114,689
H6MS02022,"BOWEN, DAVID R",MS,BOWEN,DAVID,R,0,115,690
H6FL00046,"BOYD, F ALLEN JR",FL,BOYD,F,ALLEN JR,0,1467,691
H6FL00046,"BOYD, F. ALLEN JR.",FL,BOYD,F.,ALLEN JR.,0,1467,691
H4KS02107,"BOYDA, NANCY E",KS,BOYDA,NANCY,E,0,1852,692
H4KS02107,"BOYDA, NANCY E E",KS,BOYDA,NANCY,E E,0,1852,692
H6IN03039,"BRADEMAS, JOHN",IN,BRADEMAS,JOHN,,0,117,693
S8NJ00038,"BRADLEY, BILL",NJ,BRADLEY,BILL,,0,1289,694
H2NH01130,"BRADLEY, JOSEPH E III",NH,BRADLEY,JOSEPH,E III,0,1736,695
H2NH01130,"BRADLEY, JOSEPH E MR III",NH,BRADLEY,JOSEPH,E MR III,0,1736,695
H2NH01130,"BRADLEY, JOSEPH E. MR. III",NH,BRADLEY,JOSEPH,E. MR. III,0,1736,695
H6IA01098,"BRALEY, BRUCE L",IA,BRALEY,BRUCE,L,0,1845,697
H6IA01098,"BRALEY, BRUCE L.",IA,BRALEY,BRUCE,L.,0,1845,697
S4IA00087,"BRALEY, BRUCE L",IA,BRALEY,BRUCE,L,0,1845,697
H6LA07024,"BREAUX, JOHN B",LA,BREAUX,JOHN,B,0,120,698
S6LA00037,"BREAUX, JOHN B",LA,BREAUX,JOHN,B,0,120,698
H6ME01041,"BRENNAN, JOSEPH EDWARD",ME,BRENNAN,JOSEPH,EDWARD,0,122,699
S6ME00175,"BRENNAN, JOSEPH EDWARD",ME,BRENNAN,JOSEPH,EDWARD,0,122,699
H0OK03028,"BREWSTER, BILL K",OK,BREWSTER,BILL,K,0,123,700
H0OK03028,"BREWSTER, BILLY KENT",OK,BREWSTER,BILLY,KENT,0,123,700
H8AL02130,"BRIGHT, BOBBY NEAL MR. SR.",AL,BRIGHT,BOBBY,NEAL MR. SR.,0,1905,701
H6GA03014,"BRINKLEY, JACK THOMAS",GA,BRINKLEY,JACK,THOMAS,0,124,702
H2NC06015,"BRITT, CHARLES ROBIN",NC,BRITT,CHARLES,ROBIN,0,125,703
H2NC06015,"BRITT, CHARLES ROBIN SR",NC,BRITT,CHARLES,ROBIN SR,0,125,703
H6MI17024,"BRODHEAD, WILLIAM M",MI,BRODHEAD,WILLIAM,M,0,126,704
S4MI00231,"BRODHEAD, WILLIAM M",MI,BRODHEAD,WILLIAM,M,0,126,704
H6TX09025,"BROOKS, JACK",TX,BROOKS,JACK,,0,127,705
H6TX09025,"BROOKS, JACK BASCOM",TX,BROOKS,JACK,BASCOM,0,127,705
H6MI19020,"BROOMFIELD, WILLIAM S",MI,BROOMFIELD,WILLIAM,S,0,128,706
H0GA03017,"BROUN, PAUL COLLINS",GA,BROUN,PAUL,COLLINS,0,1882,707
H6GA09243,"BROUN, PAUL",GA,BROUN,PAUL,,0,1882,707
H8GA10049,"BROUN, PAUL COLLINS",GA,BROUN,PAUL,COLLINS,0,1882,707
S6GA00101,"BROUN, PAUL COLLINS",GA,BROUN,PAUL,COLLINS,0,1882,707
H0AL03036,"BROWDER, JOHN GLEN",AL,BROWDER,JOHN,GLEN,0,130,708
S6AL00179,"BROWDER, JOHN GLEN",AL,BROWDER,JOHN,GLEN,0,130,708
H6OH07028,"BROWN, CLARENCE J.",OH,BROWN,CLARENCE,J.,0,131,709
H6CA36026,"BROWN, GEORGE E JR",CA,BROWN,GEORGE,E JR,0,134,710
H6CA36026,"BROWN, GEORGE E. JR.",CA,BROWN,GEORGE,E. JR.,0,134,710
H6CA36026,"BROWN, GEORGE EDWARD JR",CA,BROWN,GEORGE,EDWARD JR,0,134,710
H0CO04015,"BROWN, HANK",CO,BROWN,HANK,,0,135,711
S0CO00112,"BROWN, HANK",CO,BROWN,HANK,,0,135,711
H0SC01071,"BROWN, HENRY E JR",SC,BROWN,HENRY,E JR,0,1669,712
H0SC01071,"BROWN, HENRY E JR.",SC,BROWN,HENRY,E JR.,0,1669,712
H0SC01071,"BROWN, HENRY E JR. JR.",SC,BROWN,HENRY,E JR. JR.,0,1669,712
H0SC01071,"BROWN, HENRY E. JR.",SC,BROWN,HENRY,E. JR.,0,1669,712
S0MA00109,"BROWN, SCOTT P",MA,BROWN,SCOTT,P,0,1975,713
H2FL05127,"BROWN-WAITE, GINNY",FL,BROWN-WAITE,GINNY,,0,1713,714
H2FL05127,"BROWN-WAITE, VIRGINIA",FL,BROWN-WAITE,VIRGINIA,,0,1713,714
H4KS02073,"BROWNBACK, SAMUEL DALE",KS,BROWNBACK,SAMUEL,DALE,0,137,715
S6KS00122,"BROWNBACK, SAMUEL DALE",KS,BROWNBACK,SAMUEL,DALE,0,137,715
H6NC10018,"BROYHILL, JAMES T",NC,BROYHILL,JAMES,T,0,138,716
S6NC00043,"BROYHILL, JAMES T",NC,BROYHILL,JAMES,T,0,138,716
H4IL19032,"BRUCE, TERRY L",IL,BRUCE,TERRY,L,0,140,717
